,id,miles,price,state,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain,brand,model
164,699277956,37493,40684,AZ,2014,3.0,0,auto,AWD,Phantom Black Pearl,Velvet Beige,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
165,697469431,38125,40986,IL,2014,3.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
166,700411753,38249,42354,TX,2014,4.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
167,696185241,38278,34895,FL,2014,3.0,0,auto,AWD,Night Blue Pearl,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
168,699767435,38473,46995,AL,2013,4.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
169,695880346,38808,38900,OR,2014,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
170,673347295,38979,40000,MA,2014,4.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
171,693170843,39257,33988,MO,2013,3.0,0,auto,AWD,Black,Brown,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
172,693171027,39257,33988,MO,2013,3.0,0,auto,AWD,Black,Brown,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
173,698197713,39285,52985,CT,2014,4.0,1,auto,AWD,Phantom Black Pearl Effect,Black,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
174,698901755,39289,41999,TX,2015,3.0,0,auto,AWD,Monsoon Gray Metallic,Titanium,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
175,684701240,39352,23995,IL,2006,4.2,0,auto,AWD,Brilliant Black,Black,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
176,700262543,39521,41941,CA,2013,4.0,0,auto,AWD,Gray,Silk Beige,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
177,698906286,39541,36985,IL,2013,3.0,0,auto,AWD,Oolong Grey Metallic,Velvet Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
178,695960346,39690,39500,CA,2013,3.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
179,696888629,39713,43980,IL,2013,4.0,0,auto,AWD,Ice Silver Metallic,Black,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
180,697632228,40225,37250,MD,2014,3.0,0,auto,AWD,Savana Beige Pearl Effect,Velvet Beige,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
181,698446166,40615,53877,WI,2015,3.0,0,auto,AWD,Monsoon Gray Metallic,Balao Brown,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
182,687128772,40868,41000,CT,2014,3.0,1,auto,AWD,Phantom Black Pearl Effect,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
183,691236157,40929,33865,TN,2012,4.2,0,auto,AWD,Havanna Black Metallic,Titanium,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
184,697253090,41077,36250,MI,2012,4.2,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
185,698614901,41471,41966,VA,2012,4.2,0,auto,AWD,Blue,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
186,692853482,41499,45996,IL,2015,3.0,0,auto,AWD,Monsoon Gray Metallic,Nougat Brown,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
187,696416150,42008,38800,IL,2013,3.0,0,auto,AWD,Glacier White Metallic,Velvet Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
188,697838303,42276,38995,GA,2014,3.0,0,auto,AWD,Moonlight Blue Metallic,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
189,700115585,42528,54995,IL,2012,6.3,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 L 6.3 quattro,8-Speed Automatic | AWD,Audi,A8
190,698415784,42837,40937,TX,2013,4.0,1,auto,AWD,White.Beig,,Certified 2013 Audi A8 4.0T,Automatic | AWD,Audi,A8
191,697035700,42893,38542,NJ,2014,4.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
192,693813412,43056,37683,OH,2014,4.0,0,auto,AWD,Emerald Black Metallic,Nougat Brown,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
193,688587794,43058,37990,IN,2014,3.0,0,auto,AWD,Oolong Gray Metallic,Nougat Brown,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
194,669419094,43201,53988,NJ,2015,3.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
195,688587758,43428,37990,IN,2014,3.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
196,689978248,43510,45888,NJ,2015,3.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
197,691075391,43534,45450,TX,2014,4.0,0,auto,AWD,Suzuka Gray,Titanium Gray,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
198,695691527,43795,31250,FL,2012,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
199,698905007,43879,45998,MA,2014,4.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
200,695882060,44013,40995,UT,2013,4.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
201,693459458,44137,33815,TN,2013,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
202,699722095,44566,39997,VA,2014,3.0,0,auto,AWD,Black,,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
203,690528358,44668,31800,IL,2013,3.0,0,auto,AWD,Night Blue Pearl,Velvet Beige,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
204,700368284,44701,35813,OH,2012,,0,auto,AWD,Night Blue Pearl,Nougat Brown,Used 2012 Audi A8,Automatic | AWD,Audi,A8
205,697855873,44898,43500,OH,2014,4.0,1,auto,AWD,Monsoon Gray Metallic,Black,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
206,659930734,45102,51950,MO,2012,,0,auto,AWD,Phantom Black Pearl,Velvet Beige,Used 2012 Audi A8 W12,8-Speed Automatic | AWD,Audi,A8
207,683804702,45477,43000,NY,2014,3.0,0,auto,AWD,Not Specified,Titanium Gray,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
208,695010366,45554,35739,NJ,2014,3.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
209,695713297,45765,35992,TX,2013,3.0,0,auto,AWD,Ice Silver Metallic,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
210,697989728,45769,41885,IL,2014,3.0,0,auto,AWD,Phantom Black Pearl Effect,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,Audi,A8
211,692247439,45892,31990,IL,2011,4.2,0,auto,AWD,Oolong Grey Metallic,Velvet Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
212,700582128,46095,28800,NY,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
213,700676286,46228,42977,PA,2012,4.2,0,auto,AWD,Ibis White,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
214,694127135,46509,36000,NJ,2014,3.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
215,691456706,47640,39999,OH,2014,3.0,1,auto,AWD,Ice Silver Metallic,Black,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
216,699932693,47700,32895,NJ,2013,3.0,0,auto,AWD,White,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
217,700717987,47817,33900,AL,2012,4.2,0,auto,AWD,White,Black,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
218,691374559,48359,14995,FL,2007,4.2,0,auto,AWD,Phantom Black Pearl,Sand Beige,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
219,695180446,48372,39530,CA,2014,3.0,0,auto,AWD,Ibis White,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
220,697067949,48426,37599,FL,2014,4.0,0,auto,AWD,Monsoon Gray Metallic,Silk Beige,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
221,698109167,48540,55490,NJ,2015,4.0,1,auto,AWD,Brilliant Black,Black,Certified 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
222,696954900,48678,41007,MA,2013,4.0,1,auto,AWD,Phantom Black Pearl,Black,Certified 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
223,695887491,48823,31295,NY,2013,3.0,0,auto,AWD,Silver,Titanium Gray,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
224,694310807,48851,31895,FL,2012,4.2,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
225,670920924,48856,36990,WA,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
226,696579642,49518,36991,TX,2014,3.0,0,auto,AWD,Brilliant Black,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
227,699026095,49685,33899,GA,2014,3.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
228,696951272,49780,37655,IN,2014,3.0,0,auto,AWD,Black,Titanium Gray,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
229,692324358,49788,35495,NJ,2013,3.0,0,auto,AWD,Night Blue Pearl,Nougat Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
230,699364818,49956,34995,CO,2013,3.0,0,auto,AWD,Phantom Black Pearl,Balao Brown,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
231,700361076,49972,34888,CA,2011,4.2,0,auto,AWD,Oolong Grey Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
232,692651187,50002,34000,NY,2012,4.2,0,auto,AWD,Blue,,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
233,698236519,50464,34990,CO,2013,3.0,0,auto,AWD,Black,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
234,699918164,50973,32995,TX,2012,4.2,0,auto,AWD,Emerald Black Metallic,Balao Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
235,697628045,51000,37499,GA,2013,4.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
236,690964550,51263,37990,CA,2014,4.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 L 4.0T,Phantom Black Pearl (ext) | Black (int),Audi,A8
237,699170907,51709,28900,NJ,2011,4.2,0,auto,AWD,Night Blue Pearl,Velvet Beige,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
238,698599177,52098,31998,IN,2013,3.0,0,auto,AWD,Night Blue Pearl,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
239,695531944,52219,34991,GA,2013,3.0,0,auto,AWD,Emerald Black Metallic,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
240,698599859,52248,34900,OR,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
241,697067945,52955,26995,FL,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
242,698283893,53219,35000,NJ,2013,3.0,0,auto,AWD,Glacier White Metallic,Silk Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
243,698301576,53219,35000,NJ,2013,3.0,0,auto,AWD,Glacier White Metallic,Silk Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
244,700397626,53420,56000,GA,2013,6.3,0,auto,AWD,Gray,Black,Used 2013 Audi A8 L W12 6.3,8-Speed Automatic | AWD,Audi,A8
245,700543011,54043,38900,NC,2013,4.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
246,691344391,54650,33000,NC,2011,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
247,692867717,54696,34988,IL,2013,3.0,0,auto,AWD,Black,Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
248,698114760,54972,13495,NJ,2004,4.2,0,auto,AWD,Oyster Gray Metallic,Platinum,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
249,699163997,55150,40750,SD,2014,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
250,680373997,56221,33966,VA,2013,4.0,0,auto,AWD,Black,Tan,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
251,692663256,56235,29490,NJ,2011,4.2,0,auto,AWD,Silver,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
252,699753183,56412,32990,NJ,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
253,698849411,56500,36990,IL,2012,4.2,0,auto,AWD,Glacier White Metallic,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
254,697870150,56540,33485,GA,2012,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
255,699023130,57070,22495,TX,2008,4.2,0,auto,AWD,Phantom Black Pearl,Brown,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
256,691974510,57205,32590,VA,2012,4.2,0,auto,AWD,Black,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
257,698204824,57229,34298,CA,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
258,699353845,57460,42500,CO,2013,4.0,0,auto,AWD,Black,Saddle,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
259,699604514,57512,29900,OR,2011,4.2,0,auto,AWD,Ibis White,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
260,693112746,57585,31995,IL,2013,3.0,0,auto,AWD,Havanna Black Metallic,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
261,692619687,57650,34991,OH,2013,3.0,0,auto,AWD,Silver,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
262,693777265,58192,32900,MN,2011,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
263,691481488,58552,24995,NY,2011,4.2,0,auto,AWD,White,Beige,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
264,684864973,58600,32995,CT,2014,4.0,0,auto,AWD,Blue,Tan,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
265,696074069,58622,33958,NY,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
266,695138902,59109,27991,TX,2011,4.2,0,auto,AWD,Phantom Black Pearl,Velvet Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
267,691047993,59122,24977,IL,2010,4.2,0,auto,AWD,Night Blue Pearl,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
268,698106896,59313,34990,IL,2013,4.0,0,auto,AWD,Detail,Silk Beige,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
269,696465707,59346,41984,MD,2014,4.0,1,auto,AWD,Phantom Black Pearl,Nougat Brown,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
270,697005780,59474,29762,CA,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
271,696998065,59474,29762,CA,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
272,697347456,59909,32990,NY,2012,4.2,0,auto,AWD,White,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
273,682314099,59972,31995,CA,2013,3.0,0,auto,AWD,Gray,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
274,700435828,59979,31900,MA,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
275,692814274,60560,35791,GA,2013,3.0,0,auto,AWD,Ibis White,Nougat Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
276,700152453,60761,30991,VA,2013,3.0,0,auto,AWD,Havanna Black Metallic,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
277,692880569,60922,35999,CT,2014,4.0,0,auto,AWD,Black,,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
278,700252558,60999,30900,NJ,2012,4.2,0,auto,AWD,Black,Brown,Used 2012 Audi A8 L 4.2 quattro,Black (ext) | Brown (int),Audi,A8
279,699407959,61432,36995,TX,2014,4.0,0,auto,AWD,White,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
280,700335934,61456,29765,VA,2009,,0,auto,AWD,Black,Brown,Used 2009 Audi A8 W12 quattro,6-Speed Automatic | AWD,Audi,A8
281,698108512,61815,38977,GA,2015,3.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
282,695946272,61910,14950,FL,2006,4.2,0,auto,AWD,Northern Blue Pearl,Black,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
283,692932198,62045,38895,NJ,2015,3.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
284,697694900,62480,30500,CA,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
285,688981435,63087,29997,IN,2013,3.0,0,auto,AWD,Quartz Gray Metallic,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
286,699649926,63383,29897,IL,2012,4.2,0,auto,AWD,Ibis White,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
287,699937020,63535,39999,CT,2014,4.0,0,auto,AWD,Black,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
288,699144878,64110,32995,MD,2012,4.2,0,auto,AWD,White,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
289,698718526,64395,23950,SC,2009,4.2,0,auto,AWD,Dark Blue,Dark Beige,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
290,677709159,65075,14999,CT,2007,4.2,0,auto,AWD,Black,Sand Beige,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
291,700372036,65216,29888,IN,2012,4.2,0,auto,AWD,Blue,Velvet Beige,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
292,693375253,66175,28995,NJ,2013,3.0,0,auto,AWD,Blue,Beige,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
293,694955989,66288,30990,MO,2009,,0,auto,AWD,Quartz Gray Metallic,Espresso Brown,Used 2009 Audi A8 W12 quattro,6-Speed Automatic | AWD,Audi,A8
294,697823712,66995,33998,TX,2013,3.0,0,auto,AWD,Night Blue Pearl,Nougat Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
295,694154382,67070,28450,TX,2011,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
296,690643508,67078,18991,NC,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
297,695388359,67078,18995,NC,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
298,698896066,67100,36995,IL,2014,3.0,0,auto,AWD,Black,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
299,694620861,67273,16777,MN,2007,4.2,0,auto,AWD,Black,Black,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
300,698903058,67291,30888,CA,2011,4.2,0,auto,AWD,Ibis White,Silk Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
301,694857218,67405,25995,TX,2011,4.2,0,auto,AWD,Emerald Black Metallic,Velvet Beige,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
302,697501568,67796,13990,IL,2006,4.2,0,auto,AWD,Arctic White,Sand Beige,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
303,677966704,67839,35321,NJ,2014,4.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
304,698399436,67911,31995,TX,2011,4.2,0,auto,AWD,Oolong Grey Metallic,Titanium,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
305,699683155,68126,30980,MO,2011,4.2,0,auto,AWD,Ibis White,Velvet Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
306,699767855,68195,20843,IL,2009,4.2,0,auto,AWD,Black,Black,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
307,699375500,68247,36500,GA,2014,4.0,0,auto,AWD,Black,Black,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
308,700694028,68311,22990,GA,2010,4.2,0,auto,AWD,Cherry / Black / Pearl,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
309,688675586,68710,20995,CT,2010,4.2,0,auto,AWD,Black,,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
310,688873160,68799,21449,GA,2010,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
311,689903756,68799,21449,GA,2010,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
312,676287038,69550,15999,IL,2007,4.2,0,auto,AWD,Dark Blue,Brown,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
313,694278668,69770,32998,TX,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
314,691924825,70151,29290,MN,2012,4.2,0,auto,AWD,Gray,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
315,691328431,70216,32992,VA,2014,3.0,0,auto,AWD,Blue,Tan,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
316,670186429,70306,29000,GA,2011,4.2,0,auto,AWD,Havanna Black Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
317,676444565,70548,27499,GA,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
318,698018652,71214,31836,DE,2013,3.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
319,688423578,71506,30999,CO,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
320,694079768,71892,15991,OH,2009,4.2,0,auto,AWD,Black,Gray,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
321,700102497,71928,16966,VA,2009,4.2,0,auto,AWD,Gray,Brown,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
322,695501237,71938,16957,MA,2009,4.2,0,auto,AWD,Blue,Tan,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
323,699606916,72018,26500,NJ,2011,4.2,0,auto,AWD,Black,Brown,Used 2011 Audi A8 L 4.2 quattro,Black (ext) | Brown (int),Audi,A8
324,689028396,72700,24495,NJ,2011,4.2,0,auto,AWD,Black,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
325,699407957,72932,29995,TX,2012,4.2,0,auto,AWD,Silver,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
326,698617155,73176,33595,TX,2013,4.0,0,auto,AWD,Silver,Black,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
