,id,miles,price,state,year,capacity,Certified,brand,model,gearbox,dwheel,ext,int,name,powertrain
1212,689384554,39209,14900,PA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1213,697860760,41033,15295,MA,2013,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1214,697400770,41233,17988,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1215,685057695,44515,16995,VA,2013,2.0,0,Acura,ILX,auto,FWD,Amber Brownstone Metallic,Parchment,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1216,699955412,44565,14500,GA,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1217,699146848,50748,15990,WI,2013,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1218,695563953,96415,12500,MD,2013,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
1219,687821030,5,28499,KS,2017,2.4,0,Acura,ILX,auto,FWD,Modern Steel,Graystone,Used 2017 Acura ILX 2.4 Technology Plus,8-Speed Automatic with Auto-Shift | FWD
1220,687785001,17,23388,CA,2016,2.4,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Parchment,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1221,698012624,17898,20990,SC,2015,2.0,0,Acura,ILX,auto,FWD,White,,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1222,638698871,19606,10888,NY,2013,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1223,697609581,23457,18083,WA,2014,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1224,700710800,24070,17600,PA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1225,698676151,26755,16911,TX,2013,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1226,695635252,27403,17998,CA,2014,2.0,1,Acura,ILX,auto,FWD,Silver,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1227,700372015,35487,17991,CA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1228,698680092,41317,17789,CA,2014,2.0,1,Acura,ILX,auto,FWD,Black,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1229,700687862,45217,17490,NJ,2014,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1230,697765944,79815,12995,NH,2013,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1231,687785141,55,22887,CA,2016,2.4,1,Acura,ILX,auto,FWD,Catalina Blue Pearl,Parchment,Certified 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1232,695655743,10842,18031,PA,2013,2.4,0,Acura,ILX,manual,FWD,Blue,Black,Used 2013 Acura ILX 2.4L Premium,Manual | FWD
1233,695683599,26641,15800,CT,2014,2.0,0,Acura,ILX,auto,FWD,Other,Graystone,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1234,699241486,26856,14995,CT,2014,2.0,0,Acura,ILX,auto,FWD,Other,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1235,696046131,27225,20000,WA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1236,696920051,29497,15968,OH,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1237,700169612,31293,16888,GA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1238,695395699,36650,12995,NY,2013,2.0,0,Acura,ILX,,FWD,Blue Cleancarfax,Black ONE OWNER,Used 2013 Acura ILX 2.0L,5 speed automatic | FWD
1239,695683600,37534,14995,CT,2014,2.0,0,Acura,ILX,auto,FWD,Other,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1240,700410450,38029,15895,GA,2015,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1241,700169867,41863,16299,GA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1242,668406919,45218,11599,MD,2014,2.4,0,Acura,ILX,manual,,White,,Used 2014 Acura ILX 2.4L w/Premium Package,Manual
1243,695122204,71851,16980,CA,2013,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1244,695558066,19742,21900,CO,2016,2.4,0,Acura,ILX,auto,FWD,Basque Red Pearl,Parchment,Used 2016 Acura ILX 2.4 Premium,8-Speed Automatic with Auto-Shift | FWD
1245,700777799,28604,26981,GA,2016,2.4,0,Acura,ILX,auto,FWD,White Pearl,Ebony,Used 2016 Acura ILX 2.4 Technology Plus w/ A-SPEC,8-Speed Automatic with Auto-Shift | FWD
1246,698592054,57085,15000,NH,2013,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Parchment,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1247,693358665,2638,27619,NY,2017,,0,Acura,ILX,auto,FWD,Silver Metallic,Ebony,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1248,699729407,15872,21988,CA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1249,700490390,15959,14986,CT,2014,2.0,0,Acura,ILX,auto,FWD,Blue,,Used 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
1250,697201488,27357,19495,NJ,2014,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1251,696831844,29185,18767,MA,2014,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Parchment,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1252,698036411,33547,15495,UT,2015,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1253,700598287,36209,14986,CT,2014,2.0,0,Acura,ILX,auto,FWD,White,,Used 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
1254,698622895,70997,12995,VA,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1255,688689649,11,29900,OK,2017,,0,Acura,ILX,auto,FWD,Bellanova,Ebony,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1256,688689638,3132,29900,OK,2017,,0,Acura,ILX,auto,FWD,Red,Parchment,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1257,700340474,8939,24451,IA,2016,2.4,0,Acura,ILX,auto,FWD,Catalina Blue Pearl,Ebony,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1258,698033306,20084,14986,CT,2014,2.0,0,Acura,ILX,auto,FWD,Blue,,Used 2014 Acura ILX 2.0L,5-Speed Automatic w/OD | FWD
1259,700725936,47836,18000,AZ,2014,2.0,0,Acura,ILX,auto,FWD,Silver Moon,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1260,682490915,51714,16495,VA,2013,2.0,0,Acura,ILX,auto,FWD,White,Parchment,Used 2013 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1261,682020528,569,25900,CA,2017,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1262,700593698,5192,26988,CA,2016,,0,Acura,ILX,auto,FWD,Black,,Used 2016 Acura ILX Technology,8-Speed Automatic with Auto-Shift | FWD
1263,694949591,28462,14987,MN,2014,2.0,0,Acura,ILX,auto,FWD,Fathom Blue Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1264,699970649,34802,20581,CO,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1265,700449326,35065,17949,MO,2014,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1266,697815647,37897,17253,NC,2014,2.0,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1267,700084658,38336,17000,FL,2014,2.0,0,Acura,ILX,auto,FWD,White,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1268,700737393,40777,16562,GA,2015,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2015 Acura ILX 2.0L,Automatic | FWD
1269,698689562,42625,12997,FL,2014,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1270,688887905,1257,24750,MO,2017,,0,Acura,ILX,auto,FWD,Bellanova White Pearl,,Used 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1271,688887900,1870,24750,MO,2017,,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1272,688888229,3463,26600,MO,2017,,0,Acura,ILX,auto,FWD,Catalina Blue Pearl,,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1273,700673944,11977,23289,FL,2016,,0,Acura,ILX,auto,FWD,Gray,Parchment,Used 2016 Acura ILX Premium,8-Speed Automatic with Auto-Shift | FWD
1274,700184125,15803,17995,OR,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1275,699501902,18734,17991,IL,2014,2.0,1,Acura,ILX,auto,FWD,Black,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1276,696649108,29051,17990,NC,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1277,700290521,32609,20000,AZ,2014,2.0,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1278,700306259,34753,19898,WA,2014,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1279,700308612,34753,19898,WA,2014,2.0,0,Acura,ILX,auto,FWD,Gray,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1280,700614258,36957,17995,CA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1281,699894409,38842,16997,MO,2014,2.0,0,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1282,700370902,41628,14995,VA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1283,700747061,45492,15999,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1284,700747062,45492,15995,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1285,687595996,48219,17995,CA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1286,699756685,90865,12595,TX,2014,2.0,0,Acura,ILX,auto,FWD,White,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1287,688887880,1064,29500,MO,2017,,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2017 Acura ILX Technology,8-Speed Automatic with Auto-Shift | FWD
1288,688887771,2997,24750,MO,2017,,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1289,699774024,21254,18980,CO,2015,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2015 Acura ILX 2.0L,5-Speed Automatic | FWD
1290,693218859,21358,14542,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1291,699968566,25089,21000,AZ,2014,2.0,1,Acura,ILX,auto,FWD,Polished Metal Metallic,Ebony,Certified 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1292,700457062,31695,13989,VA,2014,2.0,0,Acura,ILX,auto,FWD,Fathom Blue Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1293,700423784,31778,17495,GA,2014,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1294,700491928,31932,18988,CA,2014,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1295,699194786,40711,20000,TX,2014,2.0,0,Acura,ILX,auto,FWD,Blue,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1296,698247773,52736,15900,MS,2013,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2013 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1297,698189495,0,16888,VA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1298,698278136,0,16888,VA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1299,700535410,4993,25995,CA,2017,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX Base,8-Speed Automatic with Auto-Shift | FWD
1300,700535402,5837,26995,CA,2017,,1,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1301,700812734,8610,19998,MD,2014,2.0,0,Acura,ILX,auto,FWD,Amber Brownstone,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1302,698353171,15650,21000,NJ,2016,,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2016 Acura ILX ACTIVE SERVICE LOANER,5-Speed Automatic | FWD
1303,700424679,25501,16900,OK,2014,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1304,699834743,27239,19495,CA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1305,699644089,28350,14790,MA,2014,2.0,0,Acura,ILX,auto,FWD,Still Night Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1306,698006146,29114,18590,AL,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Parchment,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1307,700392967,29430,18995,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1308,699950394,35219,16900,OK,2014,2.0,0,Acura,ILX,auto,FWD,Polished,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1309,699644113,35883,15190,MA,2014,2.0,0,Acura,ILX,auto,FWD,Alabaster Silver Metallic,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1310,700213120,43067,17888,CA,2015,2.0,0,Acura,ILX,auto,FWD,Gray,,Used 2015 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1311,700392959,43711,17995,NJ,2014,2.0,0,Acura,ILX,auto,FWD,Black,,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1312,698070807,6311,22317,AL,2016,2.4,0,Acura,ILX,auto,FWD,Graphite Luster Metallic,Ebony,Used 2016 Acura ILX 2.4L,8-Speed Automatic with Auto-Shift | FWD
1313,696960945,24389,16395,PA,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1314,700457204,25226,18985,CA,2014,2.0,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1315,699160868,5,30988,CA,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX TECHAS,8DC
1316,699160984,5,28988,CA,2016,,1,Acura,ILX,,,Catalina Blue Pearl,Ebony,Certified 2016 Acura ILX PREMAS,8DC
1317,671916951,401,24035,TX,2017,,0,Acura,ILX,auto,FWD,White,Ebony,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1318,697990487,694,28876,TX,2017,,1,Acura,ILX,,,Lunar Silver Metallic,Graystone,Certified 2017 Acura ILX ILX,8DC
1319,698970355,939,25967,IL,2017,,1,Acura,ILX,,,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX PREM,8DC
1320,693554511,1344,23400,NC,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1321,697330422,1647,25690,FL,2017,,1,Acura,ILX,,,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX PREM,8DC
1322,692533103,1849,27500,LA,2017,,1,Acura,ILX,,,San Marino Red,Parchment,Certified 2017 Acura ILX TECH,8DC
1323,700619384,1992,23700,TX,2017,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1324,698852911,2211,30120,FL,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILXAW,8DC
1325,693473503,2327,25300,TX,2017,,1,Acura,ILX,,,San Marino Red,Parchment,Certified 2017 Acura ILX PREM,8DC
1326,696540574,2403,23600,TX,2017,,1,Acura,ILX,,,Crystal Black Pearl,Graystone,Certified 2017 Acura ILX ILX,8DC
1327,693473512,2497,25300,TX,2017,,1,Acura,ILX,,,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX PREM,8DC
1328,695254457,2773,24995,TN,2017,,1,Acura,ILX,,,Modern Steel Metallic,Graystone,Certified 2017 Acura ILX ILX,8DC
1329,692243258,2807,23995,TN,2016,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2016 Acura ILX ILX,8DC
1330,695254695,3088,24995,TN,2017,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1331,696540468,3257,25400,TX,2017,,1,Acura,ILX,,,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX PREM,8DC
1332,695254818,3316,24995,TN,2017,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2017 Acura ILX ILX,8DC
1333,694203087,3354,22332,NY,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1334,697634009,3368,26984,TX,2017,,1,Acura,ILX,,,Catalina Blue Pearl,Graystone,Certified 2017 Acura ILX ILX,8DC
1335,696300724,3474,25300,TX,2017,,1,Acura,ILX,,,Modern Steel Metallic,Graystone,Certified 2017 Acura ILX PREM,8DC
1336,694860955,3727,22988,CA,2017,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1337,697990383,3851,26948,TX,2017,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2017 Acura ILX ILX,8DC
1338,697990384,3861,26984,TX,2017,,1,Acura,ILX,,,Modern Steel Metallic,Graystone,Certified 2017 Acura ILX ILX,8DC
1339,699076696,3946,23997,TX,2017,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1340,700062485,3962,25988,TX,2017,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2017 Acura ILX ILX,8DC
1341,695345221,3969,23937,IL,2016,,1,Acura,ILX,,,Catalina Blue Pearl,Graystone,Certified 2016 Acura ILX ILX,8DC
1342,692694943,3975,25400,TX,2017,,1,Acura,ILX,,,Modern Steel Metallic,Graystone,Certified 2017 Acura ILX PREM,8DC
1343,699076750,4194,28930,FL,2017,,1,Acura,ILX,,,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1344,700401822,4711,21854,TX,2017,,1,Acura,ILX,,,Crystal Black Pearl,Graystone,Certified 2017 Acura ILX ILX,8DC
1345,697071860,4758,24995,TN,2017,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2017 Acura ILX ILX,8DC
1346,693474512,5033,23700,TX,2017,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2017 Acura ILX ILX,8DC
1347,672183489,5068,24599,TX,2017,,0,Acura,ILX,auto,FWD,Gray,Graystone,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1348,672043875,5314,25391,TX,2017,,0,Acura,ILX,auto,FWD,Black,Ebony,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1349,696424512,5565,23495,CA,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1350,672445895,6318,22499,TX,2017,,1,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX,8-Speed Automatic with Auto-Shift | FWD
1351,688285041,6534,23990,OH,2016,,1,Acura,ILX,,,Graphite Luster Metallic,Ebony,Certified 2016 Acura ILX ILX,8DC
1352,669249092,6671,22585,TX,2017,,1,Acura,ILX,auto,FWD,Gray,Ebony,Certified 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1353,694306225,6748,26495,FL,2016,,1,Acura,ILX,,,Slate Silver Metallic,Ebony,Certified 2016 Acura ILX TECHAS,8DC
1354,671916874,6896,23999,TX,2017,,0,Acura,ILX,auto,FWD,Bellanova White Pearl,Ebony,Used 2017 Acura ILX Premium Package,8-Speed Automatic with Auto-Shift | FWD
1355,692989478,7115,20988,CA,2016,,1,Acura,ILX,,,Graphite Luster Metallic,Ebony,Certified 2016 Acura ILX ILX,8DC
1356,697634060,7202,19494,MI,2015,,1,Acura,ILX,auto,,Modern Steel Metallic,Ebony,Certified 2015 Acura ILX ILX,5-Speed Auto
1357,694638430,7632,24995,TN,2017,,1,Acura,ILX,,,Modern Steel Metallic,Graystone,Certified 2017 Acura ILX ILX,8DC
1358,699161007,8024,21798,TX,2017,,1,Acura,ILX,,,Bellanova White Pearl,Ebony,Certified 2017 Acura ILX ILX,8DC
1359,693783040,8162,24988,CA,2016,,1,Acura,ILX,,,Bellanova White Pearl,Parchment,Certified 2016 Acura ILX TECH,8DC
1360,696541063,9061,23495,CA,2016,,1,Acura,ILX,,,Bellanova White Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1361,697990392,9604,22787,NY,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1362,696615567,10482,20800,CA,2014,,1,Acura,ILX,auto,,Crimson Garnet,Parchment,Certified 2014 Acura ILX TECH,5-Speed Auto
1363,697275777,10489,25000,LA,2017,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2017 Acura ILX PREM,8DC
1364,694980692,10651,22294,NY,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1365,690466929,11364,17995,NY,2014,2.0,0,Acura,ILX,auto,FWD,Burgundy,Parchment,Used 2014 Acura ILX 2.0L Premium,5-Speed Automatic | FWD
1366,699557080,11498,27995,CA,2017,,1,Acura,ILX,,,Modern Steel Metallic,Ebony,Certified 2017 Acura ILX TECH,8DC
1367,698852784,11529,21988,WA,2014,,1,Acura,ILX,auto,,Polished Metal Metallic,Ebony,Certified 2014 Acura ILX TECH,5-Speed Auto
1368,697990505,11849,22664,NY,2016,,1,Acura,ILX,,,Crystal Black Pearl,Ebony,Certified 2016 Acura ILX ILX,8DC
1369,700103505,11898,18891,MI,2015,2.0,1,Acura,ILX,auto,FWD,Graphite Luster Metallic,Graystone,Certified 2015 Acura ILX 2.0L,Graphite Luster Metallic (ext) | Graystone (int)
1370,697070981,14048,18999,CA,2014,,1,Acura,ILX,auto,,Fathom Blue Pearl,Ebony,Certified 2014 Acura ILX ILX,5-Speed Auto
1371,699648166,14506,16991,CA,2014,,1,Acura,ILX,auto,,Polished Metal Metallic,Ebony,Certified 2014 Acura ILX ILX,5-Speed Auto
1372,697296117,14785,17830,NC,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,Ebony,Used 2014 Acura ILX 2.0L Technology,5-Speed Automatic | FWD
1373,699500961,15568,14899,CT,2014,2.0,0,Acura,ILX,auto,FWD,Silver,Ebony,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1374,698632429,15694,19995,TN,2014,,1,Acura,ILX,auto,,Bellanova White Pearl,Ebony,Certified 2014 Acura ILX PREMIUM,5-Speed Auto
1375,696615896,17010,18399,CA,2014,,1,Acura,ILX,auto,,Silver Moon,Ebony,Certified 2014 Acura ILX ILX,5-Speed Auto
1376,699902038,19029,17490,FL,2014,2.0,0,Acura,ILX,auto,FWD,Crystal Black Pearl,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1377,700492481,19289,17988,CT,2014,2.0,1,Acura,ILX,auto,FWD,Black,Ebony,Certified 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1378,699730942,19399,16500,TX,2013,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
1379,699717717,19399,16500,VA,2013,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
1380,699726120,19399,16500,TX,2013,2.0,0,Acura,ILX,auto,FWD,White,Ebony,Used 2013 Acura ILX 2.0L,5-Speed Automatic | FWD
1381,700402321,19803,20811,FL,2015,,1,Acura,ILX,auto,,Bellanova White Pearl,Ebony,Certified 2015 Acura ILX ILX,5-Speed Auto
1382,700148417,20274,22995,CA,2014,2.0,0,Acura,ILX,auto,FWD,Silver,,Used 2014 Acura ILX 2.0L,5-Speed Automatic | FWD
1383,699160982,20433,19599,CA,2014,,1,Acura,ILX,auto,,Crystal Black Pearl,Ebony,Certified 2014 Acura ILX ILX,5-Speed Auto
1384,694980218,21263,18991,NV,2015,,1,Acura,ILX,auto,,Crystal Black Pearl,Ebony,Certified 2015 Acura ILX ILX,5-Speed Auto
