,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
705,699129149,66195,Used 2014 Lexus GS 350 Base,8 speed automatic | RWD,26987,GA,lexus,GS,2014,,0,0,auto,RWD,F Sports,BLACK LEATHER
706,660631418,66305,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,24351,TX,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
707,695940704,66383,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,24300,TX,lexus,GS,2013,,0,0,auto,RWD,Liquid Platinum,Flaxen
708,692311957,66503,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,27250,WI,lexus,GS,2014,,0,0,auto,AWD,Liquid Platinum,Black
709,687837368,66539,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,24000,GA,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
710,695202491,67460,Used 2009 Lexus GS 350,6-Speed Automatic | AWD,15995,MA,lexus,GS,2009,,0,0,auto,AWD,Starfire Pearl,Light Gray
711,700055053,67502,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,19999,IL,lexus,GS,2011,,0,0,auto,AWD,Black,Black
712,686023275,67841,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,17900,PA,lexus,GS,2008,,0,0,auto,AWD,Silver,Black
713,687060317,67959,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,17950,MA,lexus,GS,2011,,0,0,auto,AWD,Starfire Pearl,Parchment
714,696105423,68012,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,15999,TX,lexus,GS,2008,,0,0,auto,AWD,Red,
715,698154117,68060,Used 2006 Lexus GS 300,6-Speed Automatic | AWD,13995,CT,lexus,GS,2006,,0,0,auto,AWD,Red,
716,698214706,68650,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,21980,GA,lexus,GS,2013,,0,0,auto,RWD,Gray,Black
717,700483860,69482,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,28998,KS,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
718,689842833,70100,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23000,IN,lexus,GS,2013,,0,0,auto,AWD,Nebula Gray Pearl,Black
719,696142568,70110,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23250,NV,lexus,GS,2013,,0,0,auto,RWD,Liquid Platinum,Black
720,697812492,70112,Used 2007 Lexus GS 350,6-Speed Automatic | AWD,15995,NC,lexus,GS,2007,,0,0,auto,AWD,Matador Red Mica,Cashmere
721,693285241,70465,Used 2011 Lexus GS 350 Base,6-Speed Automatic | RWD,18481,TX,lexus,GS,2011,,0,0,auto,RWD,Mercury Metallic,Black
722,692003562,70746,Used 2009 Lexus GS 350,6-Speed Automatic | AWD,16983,NJ,lexus,GS,2009,,0,0,auto,AWD,Black Sapphire Pearl,Cashmere
723,695557876,70788,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,23995,NY,lexus,GS,2014,,0,0,auto,AWD,Black,Black
724,696599450,70983,Used 2010 Lexus GS 350,6-Speed Automatic | AWD,17550,CO,lexus,GS,2010,,0,0,auto,AWD,Gray,Light Gray
725,667171524,71094,Used 2011 Lexus GS 350 Base,6-Speed Automatic | RWD,18899,FL,lexus,GS,2011,,0,0,auto,RWD,Matador Red Mica,Black
726,696749966,71308,Used 2010 Lexus GS 450h,Automatic CVT | RWD,21500,GA,lexus,GS,2010,,0,0,auto,RWD,Starfire Pearl,Black
727,697403646,71554,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,26961,LA,lexus,GS,2014,,0,0,auto,RWD,Obsidian Black,Flaxen
