,id,looking,miles,name,powertrain,price,state
99,697880949,Bellanova White Pearl (ext) | Greystone (int),7241,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,29000,VA
100,696488912,Slate Silver Metallic (ext) | Graystone (int),7287,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,25992,GA
101,695096324,Graphite Luster Metallic (ext) | Ebony (int),7296,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,29698,NE
102,696180084,Graphite Luster Metallic (ext) | Parchment (int),7301,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,30000,TX
103,676289992,Crystal Black Pearl (ext) | Graystone (int),7399,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,23500,NY
104,677512685,Slate Silver Metallic (ext),7435,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,28749,MO
105,693555988,Black (ext) | Gray (int),7454,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,24984,CA
106,696202375,Bellanova White Pearl (ext) | Graystone (int),7500,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,29999,NC
107,690660526,Black (ext),7525,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD,30287,CO
108,698684117,Crystal Black Pearl (ext) | Espresso (int),7529,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,31000,CA
109,699409925,Graphite (ext),7615,Used 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | AWD,29426,VA
110,699895580,Black (ext),7844,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,24999,CO
111,699274172,Bellanova White Pearl (ext) | Graystone (int),7913,Certified 2016 Acura TLX Tech,8-Speed Auto-Shift Manual w/OD | FWD,30650,FL
112,687005798,Graphite Luster Metallic (ext) | Ebony (int),7929,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,26250,GA
113,699592482,Graphite Luster Metallic (ext) | Graystone (int),7979,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,27991,TX
114,700239208,Graphite Luster Metallic (ext) | Ebony (int),8012,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD,33991,TX
115,671235657,Graphite Luster Metallic (ext) | Graystone (int),8054,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,25857,FL
116,697572788,White (ext) | Black (int),8223,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,28492,GA
117,700317598,Blue (ext) | Greystone (int),8282,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,27976,VA
118,699592480,White (ext) | Graystone (int),8299,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,29991,TX
119,694599318,White (ext),8386,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,21299,CO
120,690190755,Slate Silver Metallic (ext) | Ebony (int),8449,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,28980,NJ
121,685661049,Graphite (ext) | Graystone (int),8733,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,25499,NC
122,692936913,Slate Silver Metallic (ext) | Greystone (int),8913,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,29890,GA
123,700501471,Bellanova White Pearl (ext) | Espresso (int),8933,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,27200,FL
124,694807048,Bellanova White Pearl (ext) | Ebony (int),9103,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,30890,GA
125,697669692,Crystal Black Pearl (ext) | Ebony (int),9179,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,29875,FL
126,694807121,Graphite Luster Metallic (ext) | Graystone (int),9241,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,30890,GA
127,677512667,Slate Silver Metallic (ext),9256,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,27449,MO
128,681223187,Bellanova White Pearl (ext) | Graystone (int),9269,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,26888,NC
129,654764638,Bellanova White Pearl (ext),9283,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,26998,FL
130,696605446,Bellanova White Pearl (ext) | Ebony (int),9385,Used 2016 Acura TLX Base,Automatic | FWD,24300,PA
131,692974998,Basque Red Pearl Ii (ext) | Parchment (int),9467,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,25490,GA
132,693379902,Graphite Luster Metallic (ext) | Ebony (int),9490,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,27879,FL
133,685696764,Black (ext) | Black (int),9500,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,29499,WA
134,695189489,Fathom Blue Pearl (ext) | Graystone (int),9532,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,25165,FL
135,695347770,Black Copper Pearl (ext) | Parchment (int),9540,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,30000,CA
136,695036296,Bellanova White Pearl (ext),9664,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,24749,CA
137,695516874,White (ext),9709,Used 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,22888,CA
138,699666078,Bellanova White Pearl (ext) | Ebony (int),9935,Used 2016 Acura TLX Base,8-Speed Auto-Shift Manual w/OD | FWD,26000,TX
139,695955041,Bellanova White Pearl (ext) | Gray (int),9999,Used 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,26422,FL
140,695209211,Black Copper Pearl (ext) | Espresso (int),10254,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD,32550,UT
141,694841357,Slate Silver (ext) | Graystone (int),10427,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,30996,PA
142,696830563,Maroon (ext) | Parchment (int),10442,Used 2016 Acura TLX V6 Advance,9-Speed Automatic | FWD,33488,TX
143,697572351,White (ext) | Ebony (int),10585,Certified 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,27992,GA
144,698466445,Crystal Black Pearl (ext) | Ebony (int),10661,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,26593,PA
145,700143164,Graphite Luster Metallic (ext) | Graystone (int),10798,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,32999,OK
146,695955297,Bellanova White Pearl (ext) | White (int),10863,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,26060,FL
147,698046543,Crystal Black Pearl (ext) | Ebony (int),10979,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,25726,FL
148,694156492,Crystal Black Pearl (ext) | Parchment (int),10981,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,28750,VA
149,699487626,Graphite Luster Metallic (ext) | Ebony (int),11191,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | AWD,32900,NJ
150,696501795,Black (ext),11197,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic w/OD | FWD,32988,MD
151,699830091,White (ext) | Gray (int),11317,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,28500,NJ
152,685839818,Black (ext),11423,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,29689,CO
153,698487243,Crystal Black Pearl (ext) | Ebony (int),11423,Certified 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,26977,CA
154,698440361,White (ext),11553,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,22999,NV
155,694641836,Ebony (int),11833,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,31298,TX
156,698406706,Slate Silver Metallic (ext) | Greystone (int),11862,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,27593,PA
157,700087840,Gray (ext),11967,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD,34295,NJ
158,698210449,Graphite Luster Metallic (ext) | Parchment (int),12165,Used 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,25727,NE
159,699319848,Basque Red Pearl (ext),12492,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | AWD,29900,NJ
160,696501794,Silver (ext),12574,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | AWD,31988,MD
161,698406469,Black Copper Pearl (ext) | Parchment (int),12610,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,27593,PA
162,677428765,Fathom Blue Pearl (ext) | Greystone (int),12897,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,28999,NJ
163,677395754,Fathom Blue Pearl (ext) | Greystone (int),12897,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,28999,NJ
164,696906530,Black (ext),12994,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,29000,TX
165,695873694,Crystal Black Pearl (ext) | Ebony (int),13231,Used 2016 Acura TLX V6,9-Speed Automatic | FWD,28888,TX
166,699269227,Black (ext) | Espresso (int),13349,Used 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,23900,CT
167,699457466,Slate Silver Metallic (ext) | Ebony (int),13380,Used 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,28981,NC
168,677512722,Bellanova White Pearl (ext),13388,Certified 2016 Acura TLX V6 Advance,9-Speed Automatic | FWD,33849,MO
169,698315940,Silver (ext) | Graystone (int),13590,Used 2016 Acura TLX V6,9-Speed Automatic | FWD,30599,CA
170,698724608,Bellanova White Pearl (ext) | Graystone (int),13662,Used 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | FWD,30000,WA
171,697960309,Brown (ext),13753,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD,28595,NY
172,697278049,Crystal Black Pearl (ext) | Ebony (int),13961,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | AWD,31988,ID
173,686089974,Black (ext),14024,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,21499,CO
174,698336196,White (ext),14125,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,27900,AR
175,680424513,Bellanova White Pearl (ext) | Parchment (int),14170,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,25997,NJ
176,700560832,Fathom Blue Pearl (ext) | Greystone (int),14260,Used 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,24981,NC
177,691719739,Slate Silver Metallic (ext) | Greystone (int),14262,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,30488,MD
178,697895783,Bellanova White Pearl (ext) | Graystone (int),14272,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD,25993,FL
179,699963328,Black (ext),14294,Used 2015 Acura TLX V6,9-Speed Automatic | FWD,27776,AZ
180,698728911,Blue (ext),14520,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,24249,MI
181,700221482,Slate Silver Metallic (ext) | Ebony (int),14524,Used 2016 Acura TLX V6 Advance,9-Speed Automatic | AWD,33352,NJ
182,698263103,Black (ext),14653,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,28888,NY
183,700738852,Silver (ext) | Black Leather (int),14788,Used 2015 Acura TLX V6,Automatic | FWD,28995,NJ
184,697035469,Red (ext) | Tan (int),14823,Certified 2016 Acura TLX V6,Automatic | FWD,29500,VA
185,697369809,Bellanova White Pearl (ext) | Espresso (int),15010,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | FWD,29495,NJ
186,696279879,Slate Silver Metallic (ext) | Greystone (int),15032,Certified 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,27780,GA
187,698561075,White (ext) | Espresso (int),15227,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,30363,FL
188,696639339,Silver (ext),15315,Certified 2015 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,27000,AR
189,671007111,Black Copper Pearl (ext) | Greystone (int),15350,Used 2015 Acura TLX V6,9-Speed Automatic | FWD,24995,NJ
